NODCCODE,TSN,spp_code,Scientificname,Commonname,Manufactured_nodccode,Manufactured_tsn,spp_code_old
8835400102,613026,Hae. plumierii,Haemulon plumierii,White Grunt,0,0,H. plumieri
8835400103,169060,Hae. album,Haemulon album,Margate,0,0,H. album
8835400104,169061,Hae. bonariense,Haemulon bonariense,Black Grunt,0,0,Hae. bonariense
8835400106,169063,Hae. carbonarium,Haemulon carbonarium,Caesar Grunt,0,0,H. carbonarium
8835400108,169065,Hae. flavolineatum,Haemulon flavolineatum,French Grunt,0,0,H. flavolineatum
8835400110,169066,Hae. macrostoma,Haemulon macrostoma,Spanish Grunt,0,0,Hae. macrostomum
8835400111,169067,Hae. melanurum,Haemulon melanurum,Cottonwick,0,0,H. melanurum
8835400113,169069,Hae. sciurus,Haemulon sciurus,Bluestriped Grunt,0,0,H. sciurus
8835400116,169073,Hae. striatum,Haemulon striatum,Striped Grunt,0,0,H. striatum
8835400117,169074,Hae. parra,Haemulon parra,Sailors Choice,0,0,H. parrai
8835400200,169076,Orthopristis spp.,Orthopristis spp.,grunts,0,0,Orthopristis spp.
8835400201,169077,Ort. chrysoptera,Orthopristis chrysoptera,Pigfish,0,0,O. chrysoptera
8835400300,169080,Anisotremus spp.,Anisotremus spp.,grunts,0,0,Anisotremus spp.
8835400304,169084,Ani. surinamensis,Anisotremus surinamensis,Black Margate,0,0,A. surinamensis
8835400306,169086,Ani. virginicus,Anisotremus virginicus,Porkfish,0,0,A. virginicus
8835400400,169089,Conodon spp.,Conodon spp.,grunts,0,0,Conodon spp.
8835400401,169090,Con. nobilis,Conodon nobilis,Barred Grunt,0,0,C. nobilis
8835401200,169121,Rhonciscus spp.,Rhonciscus spp.,grunts,0,0,Rhonciscus spp.
8835401206,169093,Rho. crocro,Rhonciscus crocro,Burro Grunt,1,0,Pom. crocro
8835401400,999967,Brachygenys spp.,Brachygenys spp.,grunts,1,1,Brachygenys spp.
8835401401,169064,Bra. chrysargyreum,Brachygenys chrysargyreum,Smallmouth Grunt,1,0,Hae. chrysargyreum
8835430000,169180,Sparidae spp.,Sparidae spp.,porgies,0,0,Sparidae spp.
8835430100,169181,Stenotomus spp.,Stenotomus spp.,porgies,0,0,Stenotomus spp.
8835430101,169182,Ste. chrysops,Stenotomus chrysops,Scup,0,0,S. chrysops
8835430102,169183,Ste. caprinus,Stenotomus caprinus,Longspine Porgy,0,0,S. caprinus
8835430200,169186,Lagodon spp.,Lagodon spp.,porgies,0,0,Lagodon spp.
8835430201,169187,Lag. rhomboides,Lagodon rhomboides,Pinfish,0,0,L. rhomboides
8835430300,169188,Archosargus spp.,Archosargus spp.,porgies,0,0,Archosargus spp.
8835430301,169189,Arc. probatocephalus,Archosargus probatocephalus,Sheepshead,0,0,A. probatocephalus
8835430302,169190,Arc. rhomboidalis,Archosargus rhomboidalis,Sea Bream,0,0,A. rhomboidalis
8835430400,169191,Diplodus spp.,Diplodus spp.,porgies,0,0,Diplodus spp.
8835430401,169192,Dip. holbrookii,Diplodus holbrookii,Spottail Pinfish,0,0,D. holbrooki
8835430407,647996,Dip. caudimacula,Diplodus caudimacula,Silver Porgy,1,0,Dip. argenteus
8835430500,169195,Calamus spp.,Calamus spp.,porgies,0,0,Calamus spp.
8835430501,169196,Cal. arctifrons,Calamus arctifrons,Grass Porgy,0,0,Ca. arctifrons
8835430502,169197,Cal. bajonado,Calamus bajonado,Jolthead Porgy,0,0,C. bajonado
8835430503,169198,Cal. calamus,Calamus calamus,Saucereye Porgy,0,0,C. calamus
8835430505,169200,Cal. leucosteus,Calamus leucosteus,Whitebone Porgy,0,0,C. leucosteus
8835430506,169201,Cal. nodosus,Calamus nodosus,Knobbed Porgy,0,0,C. nodosus
8835430507,169202,Cal. pennatula,Calamus pennatula,Pluma Porgy,0,0,C. pennatula
8835430508,169203,Cal. proridens,Calamus proridens,Littlehead Porgy,0,0,C. proridens
8835430510,169205,Cal. penna,Calamus penna,Sheepshead Porgy,0,0,C. penna
8835430598,620000,Cal. calamus/nodosus,Calamus calamus/nodosus,Calamus Complex 2,1,1,C. calamus/nodosus
8835430599,169199,Cal. nodosus/proridens,Calamus nodosus/proridens,Calamus Complex 1,1,1,C. nodosus/proridens
8835430600,169206,Pagrus spp.,Pagrus spp.,porgies,0,0,Pagrus spp.
8835430601,169207,Pag. pagrus,Pagrus pagrus,Red Porgy,0,0,P. pagrus
8835440000,169237,Sciaenidae spp.,Sciaenidae spp.,drums and croakers,0,0,Sciaenidae spp.
8835440100,169238,Cynoscion spp.,Cynoscion spp.,drums and croakers,0,0,Cynoscion spp.
8835440102,169239,Cyn. nebulosus,Cynoscion nebulosus,Spotted Seatrout,0,0,C. nebulosus
8835440103,169240,Cyn. nothus,Cynoscion nothus,Silver Seatrout,0,0,C. nothus
8835440104,169241,Cyn. regalis,Cynoscion regalis,Atlantic Weakfish,0,0,C. regalis
8835440106,169243,Cyn. arenarius,Cynoscion arenarius,Sand Seatrout,0,0,C. arenarius
8835440199,621152,Cynoscion complex,Cynoscion complex,C. regalis x C. arenarius,1,1,Cynoscion complex
8835440300,169258,Bairdiella spp.,Bairdiella spp.,drums and croakers,0,0,Bairdiella spp.
8835440301,169259,Bai. chrysoura,Bairdiella chrysoura,Silver Perch,0,0,B. chrysoura
8835440400,169266,Leiostomus spp.,Leiostomus spp.,drums and croakers,0,0,Leiostomus spp.
8835440401,169267,Lei. xanthurus,Leiostomus xanthurus,Spot,0,0,L. xanthurus
8835440500,169268,Larimus spp.,Larimus spp.,drums and croakers,0,0,Larimus spp.
8835440501,169269,Lar. fasciatus,Larimus fasciatus,Banded Drum,0,0,L. fasciatus
8835440600,169273,Menticirrhus spp.,Menticirrhus spp.,drums and croakers,0,0,Menticirrhus spp.
8835440601,169274,Men. americanus,Menticirrhus americanus,Southern Kingfish,0,0,M. americanus
8835440602,169275,Men. littoralis,Menticirrhus littoralis,Gulf Kingfish,0,0,M. littoralis
8835440603,169276,Men. saxatilis,Menticirrhus saxatilis,Northern Kingfish,0,0,Me. saxatilis
8835440700,169282,Micropogonias spp.,Micropogonias spp.,drums and croakers,0,0,Micropogonias spp.
8835440701,169283,Mic. undulatus,Micropogonias undulatus,Atlantic Croaker,0,0,M. undulatus
8835440800,169287,Pogonias spp.,Pogonias spp.,drums and croakers,0,0,Pogonias spp.
8835440801,169288,Pog. cromis,Pogonias cromis,Black Drum,0,0,P. cromis
8835440900,169289,Sciaenops spp.,Sciaenops spp.,drums and croakers,0,0,Sciaenops spp.
8835440901,169290,Sci. ocellatus,Sciaenops ocellatus,Red Drum,0,0,S. ocellatus
8835441000,169291,Stellifer spp.,Stellifer spp.,drums and croakers,0,0,Stellifer spp.
8835441001,169292,Ste. lanceolatus,Stellifer lanceolatus,Star Drum,0,0,S. lanceolatus
8835441100,169297,Umbrina spp.,Umbrina spp.,drums and croakers,0,0,Umbrina spp.
8835441101,169298,Umb. coroides,Umbrina coroides,Sand Drum,0,0,U. coroides
8835441200,169312,Eques spp.,Eques spp.,drums and croakers,0,0,Equetus spp.
8835441202,169314,Equ. lanceolatus,Eques lanceolatus,Jackknife-fish,0,0,Equ. lanceolatus
8835441205,169317,Equ. punctatus,Eques punctatus,Spotted Drum,0,0,Equ. punctatus
8835441300,169324,Odontoscion spp.,Odontoscion spp.,drums and croakers,0,0,Odontoscion spp.
8835441301,169325,Odo. dentex,Odontoscion dentex,Reef Croaker,0,0,O. dentex
8835441400,169326,Pareques spp.,Pareques spp.,drums and croakers,0,0,Pareques spp.
8835441401,169313,Par. acuminatus,Pareques acuminatus,High-hat,1,0,E. acuminatus
8835441402,169318,Par. umbrosus,Pareques umbrosus,Cubbyu,1,0,E. umbrosus
8835441403,621151,Par. iwamotoi,Pareques iwamotoi,Blackbar Drum,1,1,Pareques iwamotoi
8835443500,169390,Corvula spp.,Corvula spp.,drums and croakers,1,0,Corvula spp.
8835443501,646516,Cor. batabana,Corvula batabana,Blue Croaker,1,0,B. batabana
8835443502,646588,Cor. sanctaeluciae,Corvula sanctaeluciae,Striped Croaker,1,0,B. sanctaeluciae
8835450000,169406,Mullidae spp.,Mullidae spp.,goatfishes,0,0,Mullidae spp.
8835450100,169407,Mulloidichthys spp.,Mulloidichthys spp.,goatfishes,0,0,Mulloidichthys spp.
8835450101,169408,Mul. martinicus,Mulloidichthys martinicus,Yellow Goatfish,0,0,M. martinicus
8835450200,169416,Mullus spp.,Mullus spp.,goatfishes,0,0,Mullus spp.
8835450201,169417,Mul. auratus,Mullus auratus,Red Goatfish,0,0,M. auratus
8835450300,169420,Pseudupeneus spp.,Pseudupeneus spp.,Goatfish,0,0,Pseudupeneus spp.
8835450301,169421,Pse. maculatus,Pseudupeneus maculatus,Spotted Goatfish,0,0,Pseu. maculatus
8835450400,169439,Upeneus spp.,Upeneus spp.,goatfishes,0,0,Upeneus spp.
8835450402,169441,Upe. parvus,Upeneus parvus,Dwarf Goatfish,0,0,U. parvus
8835470000,169470,Pempheridae spp.,Pempheridae spp.,sweepers,0,0,Pempherididae spp.
8835470100,169471,Pempheris spp.,Pempheris spp.,sweepers,0,0,Pempheris spp.
8835470101,169472,Pem. schomburgkii,Pempheris schomburgkii,Glassy Sweeper,0,0,P. schomburgki
8835510000,169503,Kyphosidae spp.,Kyphosidae spp.,sea chubs,0,0,Kyphosidae spp.
8835510100,169504,Kyphosus spp.,Kyphosus spp.,sea chubs,0,0,Kyphosus spp.
8835510102,169506,Kyp. sectatrix,Kyphosus sectatrix,Bermuda Chub,1,1,Kyp. saltatrix
8835510103,169507,Kyp. cinerascens,Kyphosus cinerascens,Blue Sea Chub,0,0,Kyp. cinerascens
8835510104,169508,Kyp. bigibbus,Kyphosus bigibbus,Brown Chub,0,0,Kyp. bigibbus
8835510105,169509,Kyp. vaigiensis,Kyphosus vaigiensis,Yellow Chub,0,0,Kyp. incisor
8835520000,169537,Ephippidae spp.,Ephippidae spp.,Spadefishes,0,0,Ephippididae spp.
8835520100,169538,Chaetodipterus spp.,Chaetodipterus spp.,spadefishes,0,0,Chaetodipterus spp.
8835520101,169539,Cha. faber,Chaetodipterus faber,Atlantic Spadefish,0,0,C. faber
8835550000,169554,Chaetodontidae spp.,Chaetodontidae spp.,butterflyfishes,0,0,Chaetodontidae spp.
8835550100,169555,Chaetodon spp.,Chaetodon spp.,butterflyfishes,0,0,Chaetodon spp.
8835550101,169556,Cha. ocellatus,Chaetodon ocellatus,Spotfin Butterflyfish,0,0,C. ocellatus
8835550102,169557,Pro. aya,Prognathodes aya,Bank Butterflyfish,0,0,C. aya
8835550103,169558,Cha. capistratus,Chaetodon capistratus,Foureye Butterflyfish,0,0,C. capistratus
8835550107,169562,Cha. sedentarius,Chaetodon sedentarius,Reef Butterflyfish,0,0,C. sedentarius
8835550108,169563,Cha. striatus,Chaetodon striatus,Banded Butterflyfish,0,0,C. striatus
8835550135,169592,Pro. aculeatus,Prognathodes aculeatus,Longsnout Butterflyfish,0,0,C. aculeatus
8835550200,169610,Centropyge spp.,Centropyge spp.,angelfishes,0,0,Centropyge spp.
8835550201,169611,Cen. argi,Centropyge argi,Cherubfish,0,0,C. argi
8835550300,169622,Holacanthus spp.,Holacanthus spp.,angelfishes,0,0,Holacanthus spp.
8835550301,169623,Hol. ciliaris,Holacanthus ciliaris,Queen Angelfish,0,0,H. ciliaris
8835550303,169625,Hol. tricolor,Holacanthus tricolor,Rock Beauty,0,0,H. tricolor
8835550304,169626,Hol. bermudensis,Holacanthus bermudensis,Blue Angelfish,0,0,Ho. bermudensis
8835550400,169631,Pomacanthus spp.,Pomacanthus spp.,angelfishes,0,0,Pomacanthus spp.
8835550401,169632,Pom. arcuatus,Pomacanthus arcuatus,Gray Angelfish,0,0,P. arcuatus
8835550402,169633,Pom. paru,Pomacanthus paru,French Angelfish,0,0,P. paru
8835550404,169635,Pom. imperator,Pomacanthus imperator,Emperor Angelfish,0,0,P. imperator
8835550500,610168,Prognathodes spp.,Prognathodes spp.,butterflyfishes,0,0,Prognathodes spp.
8835550501,621153,Pro. guyanensis,Prognathodes guyanensis,Guyana Butterflyfish,1,1,Prognathodes guyanensis
8835560000,553237,Pomacanthidae spp.,Pomacanthidae spp.,Angelfishes,1,0,Pomacanthidae spp.
8835580100,167913,Polyprion spp.,Polyprion spp.,Wreckfish,1,0,Polyprion spp.
8835580101,167914,Pol. americanus,Polyprion americanus,Wreckfish,1,0,Po. americanus
8835610000,169770,Cichlidae spp.,Cichlidae spp.,Cichlids,0,0,Cichlidae spp.
8835610100,169771,Astronotus spp.,Astronotus spp.,cichlids,0,0,Astronotus spp.
8835610101,169772,Ast. ocellatus,Astronotus ocellatus,Oscar,0,0,As. ocellatus
8835610200,169774,Cichlasoma spp.,Cichlasoma spp.,cichlids,0,0,Cichlasoma spp.
8835610201,169775,Cic. bimaculatum,Cichlasoma bimaculatum,Black Acara,0,0,C. bimaculatum
8835610202,169776,Her. cyanoguttatus,Herichthys cyanoguttatus,Rio Grande Cichlid,0,0,C. cyanoguttatum
8835610203,169777,Ama. nigrofasciata,Amatitlania nigrofasciata,Convict Cichlid,0,0,C. nigrofasciatum
8835610204,169779,Roc. octofasciata,Rocio octofasciata,Jack Dempsey,0,0,C. octofasciatum
8835610207,169784,Par. managuensis,Parachromis managuensis,Jaguar Guapote,0,0,C. managuense
8835610208,169786,Tho. meeki,Thorichthys meeki,Firemouth Cichlid,0,0,C. meeki
8835610224,201999,Amp. citrinellus,Amphilophus citrinellus,Midas Cichlid,0,0,C. citrinellum
8835610299,648369,Cic. dimerus,Cichlasoma dimerus,Chanchita,1,0,C. dimerus
8835610300,169805,Hemichromis spp.,Hemichromis spp.,cichlids,0,0,Hemichromis spp.
8835610301,169806,Hem. letourneuxi,Hemichromis letourneuxi,African Jewelfish,0,0,H. bimaculatus
8835610400,169809,Tilapia spp.,Tilapia spp.,Tilapias,0,0,Tilapia spp.
8835610401,169810,Ore. aureus,Oreochromis aureus,Blue Tilapia,0,0,T. aurea
8835610403,169812,Sar. melanotheron,Sarotherodon melanotheron,Blackchin Tilapia,0,0,T. melanotheron
8835610900,169856,Cichla spp.,Cichla spp.,cichlids,0,0,Cichla spp.
8835610901,169857,Cic. ocellaris,Cichla ocellaris,Butterfly Peacock Bass,0,0,C. ocellaris
8835610902,169858,Cic. temensis,Cichla temensis,Speckled Pavon,0,0,C. temensis
8835611200,169880,Astatotilapia spp.,Astatotilapia spp.,cichlids,1,0,Astatotilapia spp.
8835611202,648316,Ast. calliptera,Astatotilapia calliptera,Eastern Happy,1,0,Ast. calliptera
8835611600,169894,Heros spp.,Heros spp.,cichlids,0,0,Heros spp.
8835611601,169895,Her. severus,Heros severus,Banded Cichlid,0,0,H. severus
8835612100,169914,Geophagus spp.,Geophagus spp.,cichlids,0,0,Geophagus spp.
8835612104,169919,Geo. surinamensis,Geophagus surinamensis,Redstriped Eartheater,0,0,G. surinamensis
8835614000,170014,Oreochromis spp.,Oreochromis spp.,tilapias,0,0,Oreochromis spp.
8835614001,170015,Ore. mossambicus,Oreochromis mossambicus,Mozambique Tilapia,0,0,T. mossambica
8835614003,553310,Ore. niloticus,Oreochromis niloticus,Nile Tilapia,1,0,Oreochromis niloticus
8835614004,169813,Oreochromis complex,Oreochromis complex,Blue and Nile Tilapia complex,1,1,O. areus
8835614800,170016,Sarotherodon spp.,Sarotherodon spp.,tilapias,1,1,Sarotherodon spp.
8835614900,999977,Mayaheros spp.,Mayaheros spp.,cichlids,1,1,Mayaheros spp.
8835614901,169802,May. urophthalmus,Mayaheros urophthalmus,Mayan Cichlid,1,0,Cic. urophthalmus
8835615000,621165,Oreo/Saroth spp.,Oreochromis/Sarotherodon spp.,Tilapias,1,1,Oreo/Saroth spp.
8835615100,999975,Trichromis spp.,Trichromis spp.,cichilds,1,1,Trichromis spp.
8835615101,169788,Tri. salvini,Trichromis salvini,Yellowbelly Cichlid,1,0,Par. salvini
8835615200,648010,Vieja spp.,Vieja spp.,cichilds,1,0,Vieja spp.
8835615201,649576,Vie. melanurus,Vieja melanurus,Redhead Cichlid,1,0,Vie. melanurus
8835615300,169946,Heterotilapia spp.,Heterotilapia spp.,cichlids,1,0,Heterotilapia spp.
8835615301,648956,Het. buettikoferi,Heterotilapia buettikoferi,Hornet Tilapia,1,0,Het. buettikoferi
8835615400,999976,Pelmatolapia spp.,Pelmatolapia spp.,tilapias,1,1,Pelmatolapia spp.
8835615401,169811,Pel. mariae,Pelmatolapia mariae,Spotted Tilapia,1,0,Til. mariae
8835620000,170044,Pomacentridae spp.,Pomacentridae spp.,Damselfishes,0,0,Pomacentridae spp.
8835620100,170045,Abudefduf spp.,Abudefduf spp.,damselfishes,0,0,Abudefduf spp.
8835620101,170046,Abu. saxatilis,Abudefduf saxatilis,Sergeant Major,0,0,A. saxatilis
8835620102,170047,Abu. taurus,Abudefduf taurus,Night Sergeant,0,0,A. taurus
8835620300,170079,Chromis spp.,Chromis spp.,damselfishes,0,0,Chromis spp.
8835620302,613242,Chr. enchrysurus,Chromis enchrysurus,Yellowtail Reeffish,0,0,Chr. enchrysura
8835620303,170082,Chr. insolata,Chromis insolata,Sunshinefish,0,0,C. insolatus
8835620307,170086,Chr. scotti,Chromis scotti,Purple Reeffish,0,0,C. scotti
8835620338,999972,Chr. vanbebberae,Chromis vanbebberae,Whitetail Reeffish,1,1,Chr. vanbebberae
8835620400,170115,Microspathodon spp.,Microspathodon spp.,damselfishes,0,0,Microspathodon spp.
8835620401,170116,Mic. chrysurus,Microspathodon chrysurus,Yellowtail Damselfish,0,0,M. chrysurus
8835621000,999964,Azurina spp.,Azurina spp.,damselfishes,1,1,Azurina spp.
8835621001,170080,Azu. cyanea,Azurina cyanea,Blue Chromis,1,0,Chr. cyanea
8835621002,170084,Azu. multilineata,Azurina multilineata,Brown Chromis,1,0,Chr. multilineata
8835621200,170150,Stegastes spp.,Stegastes spp.,damselfishes,0,0,Pomacentrus spp.
8835621202,615394,Ste. diencaeus,Stegastes diencaeus,Longfin Damselfish,0,0,P. diencaeus
8835621210,615385,Neo. cyanomos,Neopomacentrus cyanomos,Regal Demoiselle,0,0,N. cyanomos
8835621229,615332,Ste. adustus,Stegastes adustus,Dusky Damselfish,0,0,P. fuscus
8835621230,615345,Ste. leucostictus,Stegastes leucostictus,Beaugregory,0,0,P. leucostictus
8835621232,615485,Ste. planifrons,Stegastes planifrons,Threespot Damselfish,0,0,P. planifrons
8835621233,615412,Ste. xanthurus,Stegastes xanthurus,Cocoa Damselfish,0,0,Ste. variabilis
8835621234,615416,Ste. partitus,Stegastes partitus,Bicolor Damselfish,0,0,P. partitus
8835640000,170222,Cirrhitidae spp.,Cirrhitidae spp.,Hawkfishes,0,0,Cirrhitidae spp.
8835640100,170223,Amblycirrhitus spp.,Amblycirrhitus spp.,hawkfishes,0,0,Amblycirrhitus spp.
8835640101,170224,Amb. pinos,Amblycirrhitus pinos,Redspotted Hawkfish,0,0,A. pinos
8835710000,170287,Bramidae spp.,Bramidae spp.,pomfrets,0,0,Bramidae spp.
8835710100,170288,Brama spp.,Brama spp.,pomfrets,0,0,Brama spp.
8835710102,170290,Bra. brama,Brama brama,Atlantic Pomfret,0,0,B. brama
8835710103,170291,Bra. caribbea,Brama caribbea,Caribbean Pomfret,0,0,B. caribbea
8835710104,170292,Bra. dussumieri,Brama dussumieri,Lowfin Pomfret,0,0,B. dussumieri
8835710300,170296,Pterycombus spp.,Pterycombus spp.,pomfrets,0,0,Pterycombus spp.
8835710301,170297,Pte. brama,Pterycombus brama,Atlantic Fanfish,0,0,P. brama
8835710700,170310,Taractichthys spp.,Taractichthys spp.,pomfrets,0,0,Taractichthys spp.
8835710701,170311,Tar. longipinnis,Taractichthys longipinnis,Bigscale Pomfret,0,0,T. longipinnis
8835740000,202000,Elassomatidae spp.,Elassomatidae spp.,pygmy sunfishes,0,0,Elassomatidae spp.
8835740100,168168,Elassoma spp.,Elassoma spp.,Pygmy Sunfishes,0,0,Elassoma spp.
8835740101,168169,Ela. evergladei,Elassoma evergladei,Everglades Pygmy Sunfish,0,0,E. evergladei
8835740102,168170,Ela. okefenokee,Elassoma okefenokee,Okefenokee Pygmy Sunfish,0,0,E. okefenokee
8835740103,168171,Ela. zonatum,Elassoma zonatum,Banded Pygmy Sunfish,0,0,E. zonatum
8835740199,168172,Ela. gilberti,Elassoma gilberti,Gulf Coast Pygmy Sunfish,1,1,E. gilberti
8835750200,167676,Morone spp.,Morone spp.,temperate basses,0,0,Morone spp.
8835750202,167680,Mor. saxatilis,Morone saxatilis,Striped Bass,0,0,Mo. saxatilis
8835750203,167681,Mor. chrysops x saxatilis,Morone chrysops x saxatilis,Hybrid,0,0,M. saxatilis x chrysops
8835750204,167682,Mor. chrysops,Morone chrysops,White Bass,0,0,M. chrysops
8835750205,167683,Mor. mississippiensis,Morone mississippiensis,Yellow Bass,0,0,M. mississippiensis
8836010000,170333,Mugilidae spp.,Mugilidae spp.,mullets,0,0,Mugilidae spp.
8836010100,170334,Mugil spp.,Mugil spp.,Mullets,0,0,Mugil spp.
8836010101,170335,Mug. cephalus,Mugil cephalus,Striped Mullet,0,0,M. cephalus
8836010102,170336,Mug. curema,Mugil curema,White Mullet,0,0,M. curema
8836010103,170337,Mug. rubrioculus,Mugil rubrioculus,Redeye Mullet,1,1,Mugil sp. (redeye mullet)
8836010104,170338,Mug. liza,Mugil liza,Liza,0,0,M. liza
8836010105,170339,Mug. trichodon,Mugil trichodon,Fantail Mullet,0,0,Mugil trichodon
8836010400,170354,Dajaus spp.,Dajaus spp.,mullets,0,0,Agonostomus spp.
8836010401,170355,Daj. monticola,Dajaus monticola,Mountain Mullet,0,0,Ago. monticola
8837010000,170424,Sphyraenidae spp.,Sphyraenidae spp.,barracudas,0,0,Sphyraenidae spp.
8837010100,170425,Sphyraena spp.,Sphyraena spp.,barracudas,0,0,Sphyraena spp.
8837010102,170427,Sph. borealis,Sphyraena borealis,Sennet,0,0,S. borealis
8837010103,170428,Sph. guachancho,Sphyraena guachancho,Guaguanche,0,0,S. guachancho
8837010104,170429,Sph. barracuda,Sphyraena barracuda,Great Barracuda,0,0,S. barracuda
8837020100,550868,Neoepinnula spp.,Neoepinnula spp.,snake mackerels,0,0,Neoepinnula spp.
8837020101,550874,Neo. americana,Neoepinnula americana,American Sackfish,1,0,Neoepinnula americana
8838010000,170445,Polynemidae spp.,Polynemidae spp.,threadfins,0,0,Polynemidae spp.
8838010100,170446,Polydactylus spp.,Polydactylus spp.,threadfins,0,0,Polydactylus spp.
8838010101,170447,Pol. octonemus,Polydactylus octonemus,Atlantic Threadfin,0,0,P. octonemus
8838010102,170448,Pol. virginicus,Polydactylus virginicus,Barbu,0,0,P. virginicus
8838010104,170450,Pol. oligodon,Polydactylus oligodon,Littlescale Threadfin,0,0,P. oligodon
8839010000,170477,Labridae spp. (wrasses),Labridae spp. (wrasses),Wrasses,0,0,Labridae spp.
8839010300,170482,Bodianus spp.,Bodianus spp.,wrasses,0,0,Bodianus spp.
8839010301,170483,Bod. pulchellus,Bodianus pulchellus,Spotfin Hogfish,0,0,B. pulchellus
8839010302,170484,Bod. rufus,Bodianus rufus,Spanish Hogfish,0,0,B. rufus
8839010309,170496,Bod. parrae,Bodianus parrae,Creole Wrasse,1,0,Cle. parrae
8839010500,181755,Decodon spp.,Decodon spp.,wrasses,0,0,Decodon spp.
8839010501,170498,Dec. puellaris,Decodon puellaris,Red Hogfish,0,0,D. puellaris
8839010600,170499,Doratonotus spp.,Doratonotus spp.,wrasses,0,0,Doratonotus spp.
8839010601,170500,Dor. megalepis,Doratonotus megalepis,Dwarf Wrasse,0,0,D. megalepis
8839010700,170501,Halichoeres spp.,Halichoeres spp.,wrasses,0,0,Halichoeres spp.
8839010701,170502,Hal. bathyphilus,Halichoeres bathyphilus,Greenband Wrasse,0,0,H. bathyphilus
