"Reference","year","sgyear","FLUCCSCODE","acres","areas","mngacre","lon","lat"
"TBM2010060505","2010","2012",NA,NA,23,10324.2194663088,-82.6879830000018,27.9884000000031
"TBM2010060506","2010","2012",NA,NA,23,10324.2194663088,-82.6669500000018,28.0132500000031
"TBM2010080903","2010","2012",NA,NA,23,10324.2194663088,-82.6770330000018,28.0036500000031
"TBM2010111405","2010","2012",NA,NA,23,10324.2194663088,-82.6676000000018,28.0149500000031
"TBM2010121002","2010","2012",NA,NA,23,10324.2194663088,-82.6807000000018,28.0130660000031
"TBM2011010601","2011","2012",NA,NA,23,10324.2194663088,-82.6574330000018,28.0017330000031
"TBM2011010602","2011","2012",NA,NA,23,10324.2194663088,-82.6845160000018,28.0226160000031
"TBM2011021306","2011","2012",NA,NA,23,10324.2194663088,-82.6530160000018,27.9669000000031
"TBM2011031204","2011","2012",NA,NA,23,10324.2194663088,-82.6575330000018,28.0018160000031
"TBM2011040801","2011","2012",NA,NA,23,10324.2194663088,-82.6841160000018,27.9910160000031
"TBM2011040804","2011","2012",NA,NA,23,10324.2194663088,-82.6677660000018,28.0166660000031
"TBM2011051106","2011","2012",9116,347.921780043045,23,10324.2194663088,-82.6752000000018,28.002200000003
"TBM2011061101","2011","2012",NA,NA,23,10324.2194663088,-82.6900660000018,28.0275500000031
"TBM2011070804","2011","2012",NA,NA,23,10324.2194663088,-82.6790330000018,28.0026660000031
"TBM2011070806","2011","2012",NA,NA,23,10324.2194663088,-82.6831500000018,28.0168000000031
"TBM2011080703","2011","2012",NA,NA,23,10324.2194663088,-82.6576500000018,28.0019330000031
"TBM2011090607","2011","2012",NA,NA,23,10324.2194663088,-82.6914160000018,28.0306500000031
"TBM2011090608","2011","2012",9113,345.133854625091,23,10324.2194663088,-82.6804160000018,27.9985330000031
"TBM2011101003","2011","2012",NA,NA,23,10324.2194663088,-82.6911500000018,27.9853160000031
"TBM2011111005","2011","2012",9113,345.133854625091,23,10324.2194663088,-82.6871330000018,27.9708160000031
"TBM2011120101","2011","2012",9113,345.133854625091,23,10324.2194663088,-82.6791330000018,27.9997830000031
"TBM2011120102","2011","2012",NA,NA,23,10324.2194663088,-82.6847160000018,27.9829500000031
"TBM2010011102","2010","2012",NA,NA,24,9065.01672451541,-82.6523330000018,28.0043160000031
"TBM2010011109","2010","2012",NA,NA,24,9065.01672451541,-82.6006500000018,27.9738660000031
"TBM2010030601","2010","2012",9116,583.99183822476,24,9065.01672451541,-82.6164160000018,27.9831330000031
"TBM2010030602","2010","2012",NA,NA,24,9065.01672451541,-82.6222330000018,27.9933660000031
"TBM2010030606","2010","2012",9113,319.835840828362,24,9065.01672451541,-82.6546000000018,28.0094000000031
"TBM2010040805","2010","2012",NA,NA,24,9065.01672451541,-82.6166330000018,28.0018330000031
"TBM2010050505","2010","2012",NA,NA,24,9065.01672451541,-82.6416830000018,28.0205660000031
"TBM2010050506","2010","2012",9116,583.99183822476,24,9065.01672451541,-82.6130330000018,27.9884000000031
"TBM2010060502","2010","2012",NA,NA,24,9065.01672451541,-82.5759660000018,27.9757660000031
"TBM2010080901","2010","2012",NA,NA,24,9065.01672451541,-82.5795660000018,27.9773830000031
"TBM2010080902","2010","2012",9116,583.99183822476,24,9065.01672451541,-82.6214500000018,27.9934160000031
"TBM2010081201","2010","2012",NA,NA,24,9065.01672451541,-82.6376500000018,27.9970330000031
"TBM2010081202","2010","2012",9116,583.99183822476,24,9065.01672451541,-82.6326160000018,28.0017160000031
"TBM2010090602","2010","2012",NA,NA,24,9065.01672451541,-82.6490500000018,28.0118000000031
"TBM2010100107","2010","2012",NA,NA,24,9065.01672451541,-82.6224330000018,28.0112000000031
"TBM2010100109","2010","2012",NA,NA,24,9065.01672451541,-82.5619330000018,27.9801500000031
"TBM2010111406","2010","2012",NA,NA,24,9065.01672451541,-82.6428000000018,28.0185830000031
"TBM2011011201","2011","2012",NA,NA,24,9065.01672451541,-82.6279160000018,27.9893500000031
"TBM2011011204","2011","2012",NA,NA,24,9065.01672451541,-82.5693660000018,27.9718000000031
"TBM2011020903","2011","2012",NA,NA,24,9065.01672451541,-82.5696330000018,27.9720000000031
"TBM2011020905","2011","2012",NA,NA,24,9065.01672451541,-82.6258500000018,28.0036660000031
"TBM2011021304","2011","2012",NA,NA,24,9065.01672451541,-82.6116830000018,27.9725830000031
"TBM2011021305","2011","2012",NA,NA,24,9065.01672451541,-82.6339160000018,27.9920660000031
"TBM2011040406","2011","2012",9116,583.99183822476,24,9065.01672451541,-82.6015330000018,27.9755660000031
"TBM2011040407","2011","2012",NA,NA,24,9065.01672451541,-82.5619000000018,27.9792160000031
"TBM2011051301","2011","2012",NA,NA,24,9065.01672451541,-82.6194160000018,28.0088000000031
"TBM2011060505","2011","2012",NA,NA,24,9065.01672451541,-82.6551660000018,28.0158500000031
"TBM2011060506","2011","2012",NA,NA,24,9065.01672451541,-82.6290660000018,28.0064160000031
"TBM2011070801","2011","2012",NA,NA,24,9065.01672451541,-82.5969500000018,27.9742160000031
"TBM2011070802","2011","2012",9116,583.99183822476,24,9065.01672451541,-82.6126830000018,27.9882500000031
"TBM2011070803","2011","2012",9116,583.99183822476,24,9065.01672451541,-82.6175500000018,27.9917500000031
"TBM2011080704","2011","2012",9113,319.835840828362,24,9065.01672451541,-82.6549000000018,28.0083500000031
"TBM2011081401","2011","2012",NA,NA,24,9065.01672451541,-82.6189660000018,28.0029500000031
"TBM2011081402","2011","2012",NA,NA,24,9065.01672451541,-82.6432000000018,28.0177160000031
"TBM2011090605","2011","2012",NA,NA,24,9065.01672451541,-82.6110500000018,28.0036330000031
"TBM2011090606","2011","2012",NA,NA,24,9065.01672451541,-82.6558160000018,28.0107000000031
"TBM2011100106","2011","2012",9116,583.99183822476,24,9065.01672451541,-82.6039330000018,27.9761000000031
"TBM2011100107","2011","2012",NA,NA,24,9065.01672451541,-82.5695660000018,27.9718660000031
"TBM2011100108","2011","2012",NA,NA,24,9065.01672451541,-82.5648160000018,27.9679330000031
"TBM2011101006","2011","2012",9116,583.99183822476,24,9065.01672451541,-82.6264830000018,28.0002500000031
"TBM2011111002","2011","2012",NA,NA,24,9065.01672451541,-82.6223000000018,27.9930830000031
"TBM2011111003","2011","2012",NA,NA,24,9065.01672451541,-82.6540830000018,28.0084500000031
"TBM2011121006","2011","2012",NA,NA,24,9065.01672451541,-82.5625000000018,27.9808330000031
"TBM2010021301","2010","2012",9113,99.0030422073035,26,2301.49009599418,-82.5423160000018,27.8664830000031
"TBM2010030801","2010","2012",9116,294.257101488446,26,2301.49009599418,-82.5327830000018,27.8855000000031
"TBM2011010705","2011","2012",9113,99.0030422073035,26,2301.49009599418,-82.5460330000018,27.8645000000031
"TBM2011020306","2011","2012",9116,294.257101488446,26,2301.49009599418,-82.5375160000018,27.8677330000031
"TBM2011030302","2011","2012",9113,99.0030422073035,26,2301.49009599418,-82.5524160000018,27.8577660000031
"TBM2011050805","2011","2012",9113,99.0030422073035,26,2301.49009599418,-82.5386500000018,27.8650500000031
"TBM2011050807","2011","2012",9116,294.257101488446,26,2301.49009599418,-82.5345000000018,27.8826000000031
"TBM2011061203","2011","2012",9116,294.257101488446,26,2301.49009599418,-82.5421830000018,27.8639160000031
"TBM2011070608","2011","2012",9113,99.0030422073035,26,2301.49009599418,-82.5546330000018,27.8484000000031
"TBM2011080601","2011","2012",9113,99.0030422073035,26,2301.49009599418,-82.5391500000018,27.8808500000031
"TBM2011100807","2011","2012",9116,294.257101488446,26,2301.49009599418,-82.5349830000018,27.8713330000031
"TBM2011110307","2011","2012",NA,NA,26,2301.49009599418,-82.5337660000018,27.8841330000031
"TBM2011110703","2011","2012",9113,99.0030422073035,26,2301.49009599418,-82.5315830000018,27.8728830000031
"TBM2011110704","2011","2012",9116,294.257101488446,26,2301.49009599418,-82.5370660000018,27.8781830000031
"TBM2011120105","2011","2012",NA,NA,26,2301.49009599418,-82.5412830000018,27.8879000000031
"TBM2010021303","2010","2012",9116,1176.02696796774,27,11366.0869652838,-82.5410000000018,27.8443330000031
"TBM2010041102","2010","2012",9116,1176.02696796774,27,11366.0869652838,-82.5496000000018,27.8519330000031
"TBM2010050302","2010","2012",9116,1176.02696796774,27,11366.0869652838,-82.5476000000018,27.8427500000031
"TBM2010060303","2010","2012",9116,1176.02696796774,27,11366.0869652838,-82.5436830000018,27.8462500000031
"TBM2010071106","2010","2012",9113,554.908352196421,27,11366.0869652838,-82.5572660000018,27.8361160000031
"TBM2010071107","2010","2012",9116,1176.02696796774,27,11366.0869652838,-82.5411830000018,27.8435000000031
"TBM2010081001","2010","2012",9116,1176.02696796774,27,11366.0869652838,-82.5520000000018,27.8482330000031
"TBM2010091201","2010","2012",9116,1176.02696796774,27,11366.0869652838,-82.5378160000018,27.8414000000031
"TBM2010100604","2010","2012",9113,554.908352196421,27,11366.0869652838,-82.5390830000018,27.8358000000031
"TBM2010100605","2010","2012",9116,1176.02696796774,27,11366.0869652838,-82.5529000000018,27.8473500000031
"TBM2010110204","2010","2012",NA,NA,27,11366.0869652838,-82.5613660000018,27.8331000000031
"TBM2010120705","2010","2012",9113,554.908352196421,27,11366.0869652838,-82.5393000000018,27.8427500000031
"TBM2011091102","2011","2012",NA,NA,27,11366.0869652838,-82.5458500000018,27.8585000000031
"TBM2011091103","2011","2012",9116,1176.02696796774,27,11366.0869652838,-82.5453830000018,27.8467330000031
"TBM2011101101","2011","2012",9116,1176.02696796774,27,11366.0869652838,-82.5382160000018,27.8386500000031
"TBM2010120802","2010","2012",9113,554.908352196421,27,11366.0869652838,-82.4721500000018,27.8215830000031
"TBM2011120806","2011","2012",9116,1176.02696796774,27,11366.0869652838,-82.4715000000018,27.8206660000031
"TBM2010030702","2010","2012",9113,554.908352196421,27,11366.0869652838,-82.5338830000018,27.8327000000031
"TBM2010030704","2010","2012",9116,1176.02696796774,27,11366.0869652838,-82.5079500000018,27.8235000000031
"TBM2010090102","2010","2012",9113,554.908352196421,27,11366.0869652838,-82.4912160000018,27.8235160000031
"TBM2010100602","2010","2012",9113,554.908352196421,27,11366.0869652838,-82.5190830000018,27.8244330000031
"TBM2011010407","2011","2012",NA,NA,27,11366.0869652838,-82.4831500000018,27.8210660000031
"TBM2011010801","2011","2012",NA,NA,27,11366.0869652838,-82.5340830000018,27.8318830000031
"TBM2011030301","2011","2012",9113,554.908352196421,27,11366.0869652838,-82.5540830000018,27.8316330000031
"TBM2011031104","2011","2012",9113,554.908352196421,27,11366.0869652838,-82.4757000000018,27.8209160000031
"TBM2011031105","2011","2012",9116,1176.02696796774,27,11366.0869652838,-82.4884160000018,27.8154660000031
"TBM2011040704","2011","2012",9116,1176.02696796774,27,11366.0869652838,-82.4964830000018,27.8220830000031
"TBM2011040705","2011","2012",9116,1176.02696796774,27,11366.0869652838,-82.5294660000018,27.8335000000031
"TBM2011050604","2011","2012",9113,554.908352196421,27,11366.0869652838,-82.5187330000018,27.8267830000031
"TBM2011061404","2011","2012",9113,554.908352196421,27,11366.0869652838,-82.4806830000018,27.8211830000031
"TBM2011061405","2011","2012",9113,554.908352196421,27,11366.0869652838,-82.5024660000018,27.8256830000031
"TBM2011080603","2011","2012",NA,NA,27,11366.0869652838,-82.5635830000018,27.8291330000031
"TBM2011101102","2011","2012",9113,554.908352196421,27,11366.0869652838,-82.5177000000018,27.8249000000031
"TBM2011101103","2011","2012",NA,NA,27,11366.0869652838,-82.4965830000018,27.8253660000031
"TBM2011110706","2011","2012",9113,554.908352196421,27,11366.0869652838,-82.5525160000018,27.8281660000031
"TBM2011120807","2011","2012",9113,554.908352196421,27,11366.0869652838,-82.5150830000018,27.8232660000031
"TBM2010060101","2010","2012",9116,40.76674246274,28,1807.25178895998,-82.5879330000018,27.8915330000031
"TBM2010111404","2010","2012",9116,40.76674246274,28,1807.25178895998,-82.5882660000018,27.8920660000031
"TBM2010030504","2010","2012",9113,29.435642839218,29,2277.82002992933,-82.4287830000018,27.8696830000031
"TBM2010034603","2010","2012",NA,NA,29,2277.82002992933,-82.4368660000018,27.8774500000031
"TBM2010034604","2010","2012",NA,NA,29,2277.82002992933,-82.4367160000018,27.8784830000031
"TBM2010034605","2010","2012",NA,NA,29,2277.82002992933,-82.4339830000018,27.8848660000031
"TBM2010040904","2010","2012",NA,NA,29,2277.82002992933,-82.4389330000018,27.8221830000031
"TBM2010040905","2010","2012",NA,NA,29,2277.82002992933,-82.4370000000018,27.8738160000031
"TBM2010051404","2010","2012",NA,NA,29,2277.82002992933,-82.4313000000018,27.8322830000031
"TBM2010051405","2010","2012",9113,29.435642839218,29,2277.82002992933,-82.4248160000018,27.8747660000031
"TBM2010064306","2010","2012",9116,10.4727171784777,29,2277.82002992933,-82.4257160000018,27.8674830000031
"TBM2010081101","2010","2012",9113,29.435642839218,29,2277.82002992933,-82.4251330000018,27.8742160000031
"TBM2010081102","2010","2012",9113,29.435642839218,29,2277.82002992933,-82.4239830000018,27.8815830000031
"TBM2010084409","2010","2012",NA,NA,29,2277.82002992933,-82.4310000000018,27.8344000000031
"TBM2010090206","2010","2012",NA,NA,29,2277.82002992933,-82.4416330000018,27.8255330000031
"TBM2010094408","2010","2012",NA,NA,29,2277.82002992933,-82.4293160000018,27.8639330000031
"TBM2010094409","2010","2012",NA,NA,29,2277.82002992933,-82.4310160000018,27.8635500000031
"TBM2010104109","2010","2012",9113,29.435642839218,29,2277.82002992933,-82.4240660000018,27.8832160000031
"TBM2010110507","2010","2012",9116,10.4727171784777,29,2277.82002992933,-82.4266330000018,27.8685330000031
"TBM2010124306","2010","2012",NA,NA,29,2277.82002992933,-82.4319000000018,27.8391830000031
"TBM2010124307","2010","2012",NA,NA,29,2277.82002992933,-82.4311000000018,27.8636500000031
"TBM2011010403","2011","2012",NA,NA,29,2277.82002992933,-82.4357330000018,27.8877000000031
"TBM2011024311","2011","2012",NA,NA,29,2277.82002992933,-82.4368660000018,27.8766830000031
"TBM2011034409","2011","2012",NA,NA,29,2277.82002992933,-82.4315830000018,27.8281500000031
"TBM2011040707","2011","2012",NA,NA,29,2277.82002992933,-82.4412830000018,27.8308330000031
"TBM2011060704","2011","2012",NA,NA,29,2277.82002992933,-82.4293830000018,27.8642500000031
"TBM2011080101","2011","2012",NA,NA,29,2277.82002992933,-82.4379000000018,27.8664000000031
"TBM2011100205","2011","2012",NA,NA,29,2277.82002992933,-82.4349500000018,27.8636330000031
"TBM2011101104","2011","2012",NA,NA,29,2277.82002992933,-82.4359000000018,27.8222330000031
"TBM2011101105","2011","2012",NA,NA,29,2277.82002992933,-82.4315160000018,27.8222830000031
"TBM2011110502","2011","2012",NA,NA,29,2277.82002992933,-82.4340000000018,27.8635330000031
"TBM2011120508","2011","2012",9113,29.435642839218,29,2277.82002992933,-82.4268160000018,27.8843830000031
"TBM2010011108","2010","2012",9116,758.641334321165,25,6527.26094322459,-82.5650160000018,27.9595830000031
"TBM2010020104","2010","2012",9113,450.61646924849,25,6527.26094322459,-82.5332830000018,27.9084000000031
"TBM2010030101","2010","2012",9116,758.641334321165,25,6527.26094322459,-82.5585000000018,27.9385500000031
"TBM2010040208","2010","2012",9116,758.641334321165,25,6527.26094322459,-82.5662660000018,27.9612330000031
"TBM2010050501","2010","2012",9113,450.61646924849,25,6527.26094322459,-82.5342500000018,27.9207160000031
"TBM2010050502","2010","2012",NA,NA,25,6527.26094322459,-82.5660330000018,27.9656660000031
"TBM2010060104","2010","2012",9113,450.61646924849,25,6527.26094322459,-82.5312500000018,27.9232000000031
"TBM2010070307","2010","2012",9113,450.61646924849,25,6527.26094322459,-82.5370830000018,27.9028000000031
"TBM2010070308","2010","2012",NA,NA,25,6527.26094322459,-82.5426330000018,27.8910660000031
"TBM2010080908","2010","2012",9113,450.61646924849,25,6527.26094322459,-82.5528330000018,27.9658830000031
"TBM2010090405","2010","2012",9113,450.61646924849,25,6527.26094322459,-82.5425660000018,27.9480830000031
"TBM2010090406","2010","2012",9113,450.61646924849,25,6527.26094322459,-82.5465660000018,27.9574500000031
"TBM2010090407","2010","2012",NA,NA,25,6527.26094322459,-82.5516830000018,27.9641660000031
"TBM2010090408","2010","2012",9113,450.61646924849,25,6527.26094322459,-82.5657660000018,27.9637500000031
"TBM2010100101","2010","2012",9113,450.61646924849,25,6527.26094322459,-82.5468500000018,27.9512830000031
"TBM2010111401","2010","2012",9116,758.641334321165,25,6527.26094322459,-82.5625500000018,27.9371160000031
"TBM2010111402","2010","2012",9116,758.641334321165,25,6527.26094322459,-82.5335660000018,27.9324160000031
"TBM2010121008","2010","2012",NA,NA,25,6527.26094322459,-82.5659000000018,27.9657660000031
"TBM2011021302","2011","2012",NA,NA,25,6527.26094322459,-82.5406830000018,27.9434000000031
"TBM2011030608","2011","2012",NA,NA,25,6527.26094322459,-82.5316160000018,27.9235160000031
"TBM2011030609","2011","2012",9116,758.641334321165,25,6527.26094322459,-82.5498660000018,27.9558660000031
"TBM2011040402","2011","2012",9113,450.61646924849,25,6527.26094322459,-82.5315160000018,27.9244500000031
"TBM2011040403","2011","2012",9113,450.61646924849,25,6527.26094322459,-82.5458500000018,27.9478330000031
"TBM2011051302","2011","2012",NA,NA,25,6527.26094322459,-82.5726830000018,27.9628330000031
"TBM2011051303","2011","2012",9116,758.641334321165,25,6527.26094322459,-82.5463830000018,27.9545660000031
"TBM2011051304","2011","2012",9113,450.61646924849,25,6527.26094322459,-82.5366000000018,27.9002660000031
"TBM2011070306","2011","2012",9113,450.61646924849,25,6527.26094322459,-82.5348500000018,27.9203830000031
"TBM2011091004","2011","2012",9113,450.61646924849,25,6527.26094322459,-82.5305330000018,27.9238660000031
